Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Price ($),Engine_Cylinder,Engine_Horsepower,City MPG,Highway MPG,Popularity,Market_Category,Gas_Types,Engine,Transmission,Color,Dealer_No,Body Style,Phone,Dealer_Region
C_CND_017423,9/2/2023,Louis,Female,510000,U-Haul CO,Honda,CR-V,22001,6,271,17,25,2202,"Crossover,Hatchback",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,SUV,7967196,Austin
C_CND_017424,9/2/2023,Alexis,Male,1171000,Progressive Shippers Cooperative Association No,Buick,Park Avenue,45101,4,200,20,27,155,N/A,premium unleaded (recommended),Overhead Camshaft,Manual,Pale White,53546-9427,Hatchback,7252098,Janesville
C_CND_017425,9/2/2023,Nolan,Male,1205000,Rabun Used Car Sales,Cadillac,Escalade,34501,8,200,14,20,1624,"Luxury,Performance",regular unleaded,Overhead Camshaft,Manual,Black,85257-3102,Sedan,7667653,Scottsdale
C_CND_017426,9/2/2023,Nathan,Male,2980000,Race Car Help,Jeep,Wrangler,19001,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,Hatchback,7694020,Austin
C_CND_017427,9/2/2023,Tristan,Male,1150000,Ryder Truck Rental and Leasing,Volvo,S40,42001,4,114,19,26,870,Luxury,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,06457-3834,Sedan,7265897,Middletown
C_CND_017428,9/2/2023,Mckenzie,Male,1122000,Motor Vehicle Branch Office,Pontiac,Firebird,43200,6,140,17,27,210,N/A,regular unleaded,Overhead Camshaft,Manual,Black,78758-7841,SUV,8847609,Austin
C_CND_017429,9/2/2023,Clara,Male,938000,Scrivener Performance Engineering,Chrysler,LHS,51001,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),Overhead Camshaft,Manual,Black,38701-8047,Hatchback,8866385,Greenville
C_CND_017430,9/2/2023,Paul,Female,605000,Star Enterprises Inc,Volkswagen,Jetta,22001,4,170,24,32,873,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,99301-3882,Passenger,8690043,Pasco
C_CND_017431,9/2/2023,Laura,Male,720000,Suburban Ford,Pontiac,Grand Prix,42001,6,140,17,27,210,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,Passenger,8777056,Janesville
C_CND_017432,9/2/2023,Louisa,Male,1210000,Tri-State Mack Inc,Volkswagen,Jetta,69001,4,170,24,32,873,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Passenger,6166586,Scottsdale
C_CND_017433,9/2/2023,Erwan,Female,620000,U-Haul CO,Nissan,Xterra,26001,4,115,26,36,2009,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,78758-7841,Passenger,8782851,Austin
C_CND_017434,9/2/2023,Trinity,Male,640000,U-Haul CO,Mitsubishi,Montero Sport,42000,6,218,17,23,436,"Hatchback,Performance",regular unleaded,Overhead Camshaft,Manual,Black,78758-7841,SUV,7735943,Austin
C_CND_017435,9/2/2023,Louise,Female,600000,C & M Motors Inc,Nissan,Quest,32001,4,115,26,36,2009,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,60504-7114,SUV,6958536,Aurora
C_CND_017436,9/2/2023,Raphael,Female,595000,Capitol KIA,Pontiac,Grand Am,31001,6,140,17,27,210,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,SUV,7216785,Greenville
C_CND_017437,9/2/2023,Mirel,Male,501000,Nebo Chevrolet,Chrysler,Sebring Coupe,12000,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),Overhead Camshaft,Manual,Black,06457-3834,Sedan,6951116,Middletown
C_CND_017438,9/2/2023,Miri,Male,380000,New Castle Ford Lincoln Mercury,Mitsubishi,3000GT,19000,6,218,17,23,436,"Hatchback,Performance",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,60504-7114,Sedan,7860365,Aurora
C_CND_017439,9/2/2023,Ashley,Male,1700000,Ryder Truck Rental and Leasing,Buick,Century,17001,4,200,20,27,155,N/A,premium unleaded (recommended),DoubleÂ Overhead Camshaft,Auto,Pale White,06457-3834,SUV,7942937,Scottsdale
C_CND_017440,9/2/2023,Molly,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Chrysler,LHS,51000,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),Overhead Camshaft,Manual,Black,99301-3882,Hatchback,6849584,Pasco
C_CND_017441,9/2/2023,Morgan,Male,13500,Progressive Shippers Cooperative Association No,Nissan,Xterra,9000,4,115,26,36,2009,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,Passenger,6138476,Janesville
C_CND_017442,9/2/2023,Mushka,Male,1177000,Rabun Used Car Sales,Saturn,LS,24700,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Sedan,7880106,Scottsdale
C_CND_017443,9/2/2023,Nadia,Male,1605000,Race Car Help,Volkswagen,Passat,31500,4,170,24,32,873,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,Hatchback,8450981,Austin
C_CND_017444,9/2/2023,Naomi,Male,600000,Ryder Truck Rental and Leasing,Toyota,Celica,14000,6,270,17,23,2031,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,06457-3834,SUV,6611286,Middletown
C_CND_017445,9/2/2023,Natalia,Male,13500,Saab-Belle Dodge,Buick,Regal,46000,4,200,20,27,155,N/A,premium unleaded (recommended),DoubleÂ Overhead Camshaft,Auto,Pale White,60504-7114,Passenger,6724641,Aurora
C_CND_017446,9/2/2023,Natalie,Male,13500,Scrivener Performance Engineering,Mercury,Grand Marquis,16000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Overhead Camshaft,Manual,Pale White,38701-8047,SUV,8911477,Greenville
C_CND_017447,9/2/2023,Nechama,Male,13500,Star Enterprises Inc,Saab,3-Sep,23000,4,227,17,24,376,"Luxury,Performance",premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,99301-3882,Sedan,8462074,Pasco
C_CND_017448,9/2/2023,Nicole,Male,1500000,Suburban Ford,Mercedes-B,SLK,17001,4,130,18,26,617,Luxury,regular unleaded,Overhead Camshaft,Manual,Pale White,53546-9427,Passenger,8161812,Janesville
C_CND_017449,9/2/2023,Sanai,Male,750000,Tri-State Mack Inc,Cadillac,Seville,22001,8,200,14,20,1624,"Luxury,Performance",regular unleaded,Overhead Camshaft,Manual,Pale White,85257-3102,SUV,7401274,Greenville
C_CND_017450,9/2/2023,Noa,Male,1200000,U-Haul CO,Ford,Mustang,9001,6,135,16,22,5657,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,78758-7841,Hatchback,6152306,Austin
C_CND_017451,9/2/2023,Nora,Male,300000,Progressive Shippers Cooperative Association No,Pontiac,Sunfire,43001,6,140,17,27,210,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,53546-9427,Sedan,7715462,Janesville
C_CND_017452,9/2/2023,Norah,Male,400000,Rabun Used Car Sales,Lincoln,Navigator,33000,8,302,12,17,61,Luxury,premium unleaded (required),Overhead Camshaft,Manual,Pale White,85257-3102,Sedan,6306836,Scottsdale
C_CND_017453,9/2/2023,Olive,Male,623000,Race Car Help,Lexus,GS400,12000,4,134,43,40,454,"Hatchback,Luxury,Hybrid",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,78758-7841,Hatchback,8144943,Austin
C_CND_017454,9/2/2023,Olivia,Male,600000,Ryder Truck Rental and Leasing,Ford,Mustang,25000,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,06457-3834,Hatchback,6081095,Middletown
C_CND_017455,9/2/2023,Amanda,Male,546000,Chrysler Plymouth,Subaru,Forester,22001,6,250,16,21,640,Crossover,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,SUV,6095424,Janesville
C_CND_017456,9/2/2023,Hailey,Male,1330000,Rabun Used Car Sales,Honda,Passport,13001,6,271,17,25,2202,"Crossover,Hatchback",regular unleaded,Overhead Camshaft,Manual,Pale White,85257-3102,SUV,7375002,Aurora
C_CND_017457,9/2/2023,Chloe,Male,13500,Nebo Chevrolet,Chevrolet,Malibu,14000,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,06457-3834,SUV,7940928,Pasco
C_CND_017458,9/2/2023,Perl,Male,1350000,Suburban Ford,Mercury,Grand Marquis,9001,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,SUV,6302179,Janesville
C_CND_017459,9/2/2023,Pessy,Male,13500,Tri-State Mack Inc,Cadillac,Catera,75001,8,200,14,20,1624,"Luxury,Performance",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Hatchback,7240019,Scottsdale
C_CND_017460,9/2/2023,Peyton,Male,13500,U-Haul CO,Pontiac,Bonneville,11001,6,140,17,27,210,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,78758-7841,Hatchback,8037107,Austin
C_CND_017461,9/2/2023,Phoebe,Male,13500,Buddy Storbeck's Diesel Service Inc,Pontiac,Grand Am,26000,6,140,17,27,210,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,06457-3834,SUV,8487228,Middletown
C_CND_017462,9/2/2023,Piper,Male,650000,C & M Motors Inc,Chrysler,300M,16000,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,60504-7114,SUV,6992806,Aurora
C_CND_017463,9/2/2023,Ruby,Male,820000,Rabun Used Car Sales,Lexus,LS400,69000,4,134,43,40,454,"Hatchback,Luxury,Hybrid",regular unleaded,Overhead Camshaft,Manual,Black,85257-3102,Sedan,6625168,Scottsdale
C_CND_017464,9/2/2023,Ruchel,Male,1050000,Race Car Help,Dodge,Ram Wagon,16000,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),Overhead Camshaft,Manual,Pale White,78758-7841,Passenger,7851543,Austin
C_CND_017465,9/2/2023,Ruchy,Male,13500,Ryder Truck Rental and Leasing,Toyota,Camry,31000,6,270,17,23,2031,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,06457-3834,Hatchback,7420843,Middletown
C_CND_017466,9/2/2023,Ruth,Male,621000,Saab-Belle Dodge,Cadillac,Escalade,34000,8,200,14,20,1624,"Luxury,Performance",regular unleaded,Overhead Camshaft,Manual,Black,60504-7114,Sedan,7446865,Aurora
C_CND_017467,9/2/2023,Sabrina,Male,705000,Scrivener Performance Engineering,Jeep,Cherokee,14000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,Sedan,7193006,Greenville
C_CND_017468,9/2/2023,Sadie,Female,13500,Star Enterprises Inc,Ford,Expedition,22000,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,99301-3882,SUV,7686556,Pasco
C_CND_017469,9/2/2023,Salma,Male,590000,Suburban Ford,Audi,A8,13000,6,172,16,22,3105,Luxury,regular unleaded,Overhead Camshaft,Manual,Pale White,53546-9427,Passenger,8295613,Janesville
C_CND_017470,9/2/2023,Samantha,Male,680000,Tri-State Mack Inc,Cadillac,Eldorado,37000,8,200,14,20,1624,"Luxury,Performance",regular unleaded,Overhead Camshaft,Manual,Pale White,85257-3102,Passenger,7077654,Scottsdale
C_CND_017471,9/2/2023,Jaylee,Male,680000,Iceberg Rentals,Ford,Focus,24000,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,53546-9427,SUV,6962959,Janesville
C_CND_017472,9/2/2023,Sara,Male,935000,Progressive Shippers Cooperative Association No,Dodge,Viper,25000,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,SUV,6693361,Janesville
C_CND_017473,9/2/2023,Jennifer,Male,1400000,Progressive Shippers Cooperative Association No,Subaru,Forester,22000,6,250,16,21,640,Crossover,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,SUV,8043324,Janesville
C_CND_017474,9/2/2023,Sasha,Female,13500,Race Car Help,Acura,RL,17000,6,225,17,27,204,Luxury,premium unleaded (required),Overhead Camshaft,Manual,Pale White,78758-7841,SUV,7800755,Austin
C_CND_017475,9/2/2023,Savannah,Male,725000,Ryder Truck Rental and Leasing,Honda,CR-V,22000,6,271,17,25,2202,"Crossover,Hatchback",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,06457-3834,SUV,7541787,Middletown
C_CND_017476,9/2/2023,Scarlett,Male,740000,Saab-Belle Dodge,Toyota,RAV4,28000,6,270,17,23,2031,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,60504-7114,Hatchback,7654725,Aurora
C_CND_017477,9/2/2023,Peyton,Male,725000,Clay Johnson Auto Sales,Mercedes-B,SL-Class,38000,4,130,18,26,617,Luxury,regular unleaded,Overhead Camshaft,Manual,Black,78758-7841,SUV,7616071,Austin
C_CND_017478,9/2/2023,Rachel,Male,13500,Diehl Motor CO Inc,Plymouth,Breeze,22000,4,100,22,29,535,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,06457-3834,SUV,6927621,Middletown
C_CND_017479,9/2/2023,Shaindel,Male,1615000,Suburban Ford,Chevrolet,Corvette,46500,6,190,15,21,1385,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,SUV,7037871,Janesville
C_CND_017480,9/2/2023,Rebecca,Male,470000,Gartner Buick Hyundai Saab,Volkswagen,Beetle,45000,4,170,24,32,873,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,SUV,7844060,Greenville
C_CND_017481,9/2/2023,Faiga,Male,530000,Race Car Help,Porsche,Carrera Coupe,26000,4,300,21,28,1715,"Luxury,High-Performance",premium unleaded (required),Overhead Camshaft,Manual,Pale White,78758-7841,SUV,6958779,Austin
C_CND_017482,9/2/2023,Shifra,Male,13500,Buddy Storbeck's Diesel Service Inc,Porsche,Carrera Cabrio,18000,4,300,21,28,1715,"Luxury,High-Performance",premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Pale White,06457-3834,Passenger,6904216,Middletown
C_CND_017483,9/2/2023,Shira,Male,13500,C & M Motors Inc,Volkswagen,Jetta,22000,4,170,24,32,873,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,60504-7114,Passenger,7770256,Aurora
C_CND_017484,9/2/2023,Shoshana,Male,13500,Capitol KIA,Dodge,Viper,31000,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,SUV,8672509,Greenville
C_CND_017485,9/2/2023,Siena,Male,1910000,Chrysler of Tri-Cities,Buick,Regal,19000,4,200,20,27,155,N/A,premium unleaded (recommended),DoubleÂ Overhead Camshaft,Auto,Black,99301-3882,Passenger,6185300,Pasco
C_CND_017486,9/2/2023,Sienna,Male,1620000,Chrysler Plymouth,Chrysler,LHS,41000,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),Overhead Camshaft,Manual,Pale White,53546-9427,Hatchback,8058507,Janesville
C_CND_017487,9/2/2023,Sima,Male,13500,Classic Chevy,Acura,TL,29000,6,225,17,27,204,Luxury,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Hatchback,7626352,Scottsdale
C_CND_017488,9/2/2023,Simone,Male,1789000,Clay Johnson Auto Sales,Nissan,Altima,20900,4,115,26,36,2009,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,Hatchback,8035531,Austin
C_CND_017489,9/2/2023,Eric,Male,13500,Iceberg Rentals,Cadillac,Escalade,26000,8,200,14,20,1624,"Luxury,Performance",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,Sedan,7091003,Janesville
C_CND_017490,9/2/2023,Ethan,Male,988000,McKinney Dodge Chrysler Jeep,Volkswagen,Passat,9000,4,170,24,32,873,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,85257-3102,Hatchback,6669614,Scottsdale
C_CND_017491,9/2/2023,Evan,Female,13500,Motor Vehicle Branch Office,Hyundai,Sonata,20000,4,138,27,37,1439,Hatchback,regular unleaded,Overhead Camshaft,Manual,Black,78758-7841,SUV,6342871,Austin
C_CND_017492,9/2/2023,Jasmina,Male,1500000,Suburban Ford,Ford,Ranger,61000,6,135,16,22,5657,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,SUV,6749228,Janesville
C_CND_017493,9/2/2023,Gavin,Male,910000,New Castle Ford Lincoln Mercury,Lincoln,Continental,18000,8,302,12,17,61,Luxury,premium unleaded (required),Overhead Camshaft,Manual,Black,60504-7114,Passenger,8438328,Aurora
C_CND_017494,9/2/2023,Jasmine,Female,2035000,Tri-State Mack Inc,Dodge,Ram Pickup,45500,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,SUV,6034934,Scottsdale
C_CND_017495,9/2/2023,Giovanni,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Pontiac,Bonneville,20000,6,140,17,27,210,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,99301-3882,Hatchback,8651302,Pasco
C_CND_017496,9/2/2023,Hassan,Male,890000,Progressive Shippers Cooperative Association No,Toyota,Camry,31000,6,270,17,23,2031,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,Hatchback,6577027,Janesville
C_CND_017497,9/2/2023,Hayden,Male,1199000,Rabun Used Car Sales,Lexus,LS400,27900,4,134,43,40,454,"Hatchback,Luxury,Hybrid",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Sedan,6228864,Scottsdale
C_CND_017498,9/2/2023,Hunter,Female,726000,Race Car Help,Chevrolet,Lumina,26000,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,78758-7841,Passenger,7485311,Austin
C_CND_017499,9/2/2023,Ian,Male,1100000,Ryder Truck Rental and Leasing,Mercedes-B,CLK Coupe,22000,4,130,18,26,617,Luxury,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,06457-3834,Sedan,7663173,Middletown
C_CND_017500,9/2/2023,Ibrahim,Male,2015000,Saab-Belle Dodge,Oldsmobile,Silhouette,34500,4,150,20,30,26,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,60504-7114,Sedan,8748605,Aurora
C_CND_017501,9/2/2023,Ibrahima,Male,930000,Scrivener Performance Engineering,Ford,Explorer,41000,6,135,16,22,5657,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,Hatchback,6139811,Greenville
C_CND_017502,9/2/2023,Isaac,Male,13500,Star Enterprises Inc,Ford,Windstar,17000,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,99301-3882,Sedan,8215265,Pasco
C_CND_017503,9/2/2023,Isaiah,Male,1151000,Suburban Ford,Pontiac,Grand Am,19100,6,140,17,27,210,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,SUV,7691385,Janesville
C_CND_017504,9/2/2023,Ishmael,Male,13500,Tri-State Mack Inc,Chrysler,Sebring Coupe,46000,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Sedan,7039071,Scottsdale
C_CND_017505,9/2/2023,Isiah,Male,820000,U-Haul CO,Saturn,LS,45000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,Sedan,6861255,Austin
C_CND_017506,9/2/2023,Jace,Male,13500,Progressive Shippers Cooperative Association No,Mitsubishi,3000GT,20001,6,218,17,23,436,"Hatchback,Performance",regular unleaded,Overhead Camshaft,Manual,Pale White,53546-9427,Sedan,6715070,Janesville
C_CND_017507,9/2/2023,Jackson,Male,670000,Rabun Used Car Sales,Toyota,Sienna,19001,6,270,17,23,2031,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,85257-3102,Passenger,7595115,Scottsdale
C_CND_017508,9/2/2023,Jacob,Male,1040000,Race Car Help,Lincoln,Navigator,19001,8,302,12,17,61,Luxury,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,78758-7841,Sedan,7633773,Austin
C_CND_017509,9/2/2023,Jessica,Male,660000,Buddy Storbeck's Diesel Service Inc,Subaru,Forester,22000,6,250,16,21,640,Crossover,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,06457-3834,SUV,7370976,Middletown
C_CND_017510,9/2/2023,Jaheim,Male,816000,Saab-Belle Dodge,Mercury,Villager,16001,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Overhead Camshaft,Manual,Pale White,60504-7114,Passenger,8829466,Aurora
C_CND_017511,9/2/2023,Juliana,Male,949500,Chrysler Plymouth,Porsche,Carrera Coupe,26500,4,300,21,28,1715,"Luxury,High-Performance",premium unleaded (required),Overhead Camshaft,Manual,Pale White,53546-9427,SUV,7419916,Janesville
C_CND_017512,9/2/2023,Jaiden,Male,643700,Star Enterprises Inc,Chrysler,Sebring Conv.,16700,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Black,99301-3882,SUV,8644796,Pasco
C_CND_017513,9/2/2023,Jalen,Male,760000,Suburban Ford,Hyundai,Sonata,20000,4,138,27,37,1439,Hatchback,regular unleaded,Overhead Camshaft,Manual,Black,53546-9427,SUV,7210568,Janesville
C_CND_017514,9/2/2023,Jamel,Male,900000,U-Haul CO,Oldsmobile,Aurora,24000,4,150,20,30,26,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,Passenger,7485893,Austin
C_CND_017515,9/2/2023,Nicolas,Male,710000,Rabun Used Car Sales,Buick,Regal,46000,4,200,20,27,155,N/A,premium unleaded (recommended),DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Passenger,7008786,Greenville
C_CND_017516,9/2/2023,Nikita,Male,735000,Race Car Help,Plymouth,Voyager,75000,4,100,22,29,535,N/A,regular unleaded,Overhead Camshaft,Manual,Black,78758-7841,Passenger,8962531,Pasco
C_CND_017517,9/2/2023,Nikolas,Male,1001000,Ryder Truck Rental and Leasing,Hyundai,Elantra,22100,4,138,27,37,1439,Hatchback,regular unleaded,Overhead Camshaft,Manual,Pale White,06457-3834,Sedan,6126567,Janesville
C_CND_017518,9/2/2023,Kimberly,Female,630000,Scrivener Performance Engineering,Chevrolet,Malibu,21000,6,190,15,21,1385,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,SUV,8966286,Greenville
C_CND_017519,9/2/2023,Noam,Male,710000,Scrivener Performance Engineering,Saturn,LW,18000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,Hatchback,6359113,Austin
C_CND_017520,9/2/2023,Nolan,Male,1350500,Star Enterprises Inc,Mercury,Villager,14050,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Overhead Camshaft,Manual,Pale White,99301-3882,Passenger,7254689,Middletown
C_CND_017521,9/2/2023,Nosson,Male,745000,Suburban Ford,Chrysler,LHS,20000,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,Hatchback,6131976,Aurora
C_CND_017522,9/2/2023,Lily,Male,1245000,Rabun Used Car Sales,Saturn,SC,33500,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Black,85257-3102,SUV,7925758,Austin
C_CND_017523,9/2/2023,Omar,Female,483000,U-Haul CO,Pontiac,Grand Am,19000,6,140,17,27,210,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,SUV,7969669,Pasco
